mode: atomic
github.com/kong/deck/diff/diff.go:50.39,59.2 4 0
github.com/kong/deck/file/builder.go:214.10,214.25 1 3
github.com/kong/deck/file/builder.go:214.25,217.5 2 0
github.com/kong/deck/file/builder.go:217.10,219.5 1 3
github.com/kong/deck/file/builder.go:221.3,236.36 6 4
github.com/kong/deck/file/builder.go:236.36,239.4 2 4
github.com/kong/deck/file/builder.go:240.3,240.44 1 4
github.com/kong/deck/file/builder.go:240.44,243.4 2 0
github.com/kong/deck/file/builder.go:247.58,248.27 1 4
github.com/kong/deck/file/builder.go:248.27,251.26 3 4
github.com/kong/deck/file/builder.go:251.26,252.41 1 4
github.com/kong/deck/file/builder.go:252.41,254.5 1 2
github.com/kong/deck/file/builder.go:254.10,254.25 1 2
github.com/kong/deck/file/builder.go:254.25,256.5 1 0
github.com/kong/deck/file/builder.go:256.10,258.5 1 2
github.com/kong/deck/file/builder.go:260.3,261.24 2 4
github.com/kong/deck/file/builder.go:261.24,263.4 1 2
github.com/kong/deck/file/builder.go:264.3,264.50 1 4
github.com/kong/deck/file/builder.go:266.2,266.12 1 4
github.com/kong/deck/file/builder.go:269.41,270.18 1 21
github.com/kong/deck/file/builder.go:270.18,272.3 1 0
github.com/kong/deck/file/builder.go:274.2,274.51 1 21
github.com/kong/deck/file/builder.go:274.51,277.24 3 2
github.com/kong/deck/file/builder.go:277.24,278.41 1 2
github.com/kong/deck/file/builder.go:278.41,280.5 1 1
github.com/kong/deck/file/builder.go:280.10,280.25 1 1
github.com/kong/deck/file/builder.go:280.25,283.5 2 0
github.com/kong/deck/file/builder.go:283.10,285.5 1 1
github.com/kong/deck/file/builder.go:287.3,288.18 2 2
github.com/kong/deck/file/builder.go:288.18,290.4 1 1
github.com/kong/deck/file/builder.go:292.3,293.21 1 2
github.com/kong/deck/file/builder.go:297.36,298.18 1 21
github.com/kong/deck/file/builder.go:298.18,300.3 1 0
github.com/kong/deck/file/builder.go:302.2,302.34 1 21
github.com/kong/deck/file/builder.go:302.34,304.17 2 0
github.com/kong/deck/file/builder.go:304.17,306.4 1 0
github.com/kong/deck/file/builder.go:307.3,307.37 1 0
github.com/kong/deck/file/builder.go:307.37,309.18 2 0
github.com/kong/deck/file/builder.go:309.18,311.5 1 0
github.com/kong/deck/file/builder.go:315.2,315.46 1 21
github.com/kong/deck/file/builder.go:315.46,322.24 3 5
github.com/kong/deck/file/builder.go:322.24,324.4 1 5
github.com/kong/deck/file/builder.go:325.3,325.59 1 5
github.com/kong/deck/file/builder.go:325.59,326.25 1 2
github.com/kong/deck/file/builder.go:326.25,328.5 1 0
github.com/kong/deck/file/builder.go:331.3,331.24 1 5
github.com/kong/deck/file/builder.go:331.24,332.41 1 5
github.com/kong/deck/file/builder.go:332.41,334.5 1 2
github.com/kong/deck/file/builder.go:334.10,334.25 1 3
github.com/kong/deck/file/builder.go:334.25,337.5 2 0
github.com/kong/deck/file/builder.go:337.10,339.5 1 3
github.com/kong/deck/file/builder.go:343.3,344.30 2 5
github.com/kong/deck/file/builder.go:344.30,345.18 1 0
github.com/kong/deck/file/builder.go:345.18,347.5 1 0
github.com/kong/deck/file/builder.go:349.3,352.60 3 5
github.com/kong/deck/file/builder.go:352.60,354.4 1 5
github.com/kong/deck/file/builder.go:356.3,356.22 1 5
github.com/kong/deck/file/builder.go:356.22,358.4 1 3
github.com/kong/deck/file/builder.go:359.3,361.17 3 5
github.com/kong/deck/file/builder.go:361.17,364.4 2 0
github.com/kong/deck/file/builder.go:367.3,367.54 1 5
github.com/kong/deck/file/builder.go:367.54,370.4 2 0
github.com/kong/deck/file/builder.go:373.3,374.31 2 5
github.com/kong/deck/file/builder.go:374.31,377.4 2 0
github.com/kong/deck/file/builder.go:378.3,378.50 1 5
github.com/kong/deck/file/builder.go:378.50,381.4 2 0
github.com/kong/deck/file/builder.go:383.3,384.35 2 5
github.com/kong/deck/file/builder.go:384.35,387.4 2 3
github.com/kong/deck/file/builder.go:388.3,388.52 1 5
github.com/kong/deck/file/builder.go:388.52,391.4 2 0
github.com/kong/deck/file/builder.go:393.3,394.37 2 5
github.com/kong/deck/file/builder.go:394.37,397.4 2 3
github.com/kong/deck/file/builder.go:398.3,398.56 1 5
github.com/kong/deck/file/builder.go:398.56,401.4 2 0
github.com/kong/deck/file/builder.go:403.3,404.36 2 5
github.com/kong/deck/file/builder.go:404.36,407.4 2 3
github.com/kong/deck/file/builder.go:408.3,408.54 1 5
github.com/kong/deck/file/builder.go:408.54,411.4 2 0
github.com/kong/deck/file/builder.go:413.3,414.35 2 5
github.com/kong/deck/file/builder.go:414.35,417.4 2 3
github.com/kong/deck/file/builder.go:418.3,418.52 1 5
github.com/kong/deck/file/builder.go:418.52,421.4 2 0
github.com/kong/deck/file/builder.go:423.3,424.38 2 5
github.com/kong/deck/file/builder.go:424.38,427.4 2 3
github.com/kong/deck/file/builder.go:428.3,428.58 1 5
github.com/kong/deck/file/builder.go:428.58,431.4 2 0
github.com/kong/deck/file/builder.go:433.3,434.36 2 5
github.com/kong/deck/file/builder.go:434.36,437.4 2 3
github.com/kong/deck/file/builder.go:438.3,438.54 1 5
github.com/kong/deck/file/builder.go:438.54,441.4 2 0
github.com/kong/deck/file/builder.go:443.3,444.36 2 5
github.com/kong/deck/file/builder.go:444.36,447.4 2 2
github.com/kong/deck/file/builder.go:449.3,449.31 1 5
github.com/kong/deck/file/builder.go:453.74,454.40 1 5
github.com/kong/deck/file/builder.go:454.40,456.48 2 0
github.com/kong/deck/file/builder.go:456.48,457.60 1 0
github.com/kong/deck/file/builder.go:457.60,460.10 3 0
github.com/kong/deck/file/builder.go:463.4,463.66 1 0
github.com/kong/deck/file/builder.go:463.66,466.10 3 0
github.com/kong/deck/file/builder.go:469.3,469.13 1 0
github.com/kong/deck/file/builder.go:469.13,471.25 2 0
github.com/kong/deck/file/builder.go:471.25,473.5 1 0
github.com/kong/deck/file/builder.go:473.10,475.5 1 0
github.com/kong/deck/file/builder.go:476.4,478.5 1 0
github.com/kong/deck/file/builder.go:481.2,481.12 1 5
github.com/kong/deck/file/builder.go:484.67,485.29 1 5
github.com/kong/deck/file/builder.go:485.29,488.27 3 3
github.com/kong/deck/file/builder.go:488.27,489.41 1 3
github.com/kong/deck/file/builder.go:489.41,491.5 1 1
github.com/kong/deck/file/builder.go:491.10,491.25 1 2
github.com/kong/deck/file/builder.go:491.25,493.5 1 0
github.com/kong/deck/file/builder.go:493.10,495.5 1 2
github.com/kong/deck/file/builder.go:497.3,497.46 1 3
github.com/kong/deck/file/builder.go:497.46,499.4 1 2
github.com/kong/deck/file/builder.go:500.3,500.26 1 3
github.com/kong/deck/file/builder.go:500.26,502.4 1 2
github.com/kong/deck/file/builder.go:503.3,503.59 1 3
github.com/kong/deck/file/builder.go:505.2,505.12 1 5
github.com/kong/deck/file/builder.go:508.71,509.29 1 5
github.com/kong/deck/file/builder.go:509.29,512.27 3 3
github.com/kong/deck/file/builder.go:512.27,513.41 1 3
github.com/kong/deck/file/builder.go:513.41,515.5 1 1
github.com/kong/deck/file/builder.go:515.10,515.25 1 2
github.com/kong/deck/file/builder.go:515.25,517.5 1 0
github.com/kong/deck/file/builder.go:517.10,519.5 1 2
github.com/kong/deck/file/builder.go:521.3,521.46 1 3
github.com/kong/deck/file/builder.go:521.46,523.4 1 2
github.com/kong/deck/file/builder.go:524.3,524.26 1 3
github.com/kong/deck/file/builder.go:524.26,526.4 1 2
github.com/kong/deck/file/builder.go:527.3,527.63 1 3
github.com/kong/deck/file/builder.go:529.2,529.12 1 5
github.com/kong/deck/file/builder.go:532.69,533.29 1 5
github.com/kong/deck/file/builder.go:533.29,536.27 3 3
github.com/kong/deck/file/builder.go:536.27,537.41 1 3
github.com/kong/deck/file/builder.go:537.41,539.5 1 1
github.com/kong/deck/file/builder.go:539.10,539.25 1 2
github.com/kong/deck/file/builder.go:539.25,541.5 1 0
github.com/kong/deck/file/builder.go:541.10,543.5 1 2
github.com/kong/deck/file/builder.go:545.3,545.46 1 3
github.com/kong/deck/file/builder.go:545.46,547.4 1 2
github.com/kong/deck/file/builder.go:548.3,548.26 1 3
github.com/kong/deck/file/builder.go:548.26,550.4 1 2
github.com/kong/deck/file/builder.go:551.3,551.61 1 3
github.com/kong/deck/file/builder.go:553.2,553.12 1 5
github.com/kong/deck/file/builder.go:556.67,557.29 1 5
github.com/kong/deck/file/builder.go:557.29,560.27 3 3
github.com/kong/deck/file/builder.go:560.27,561.41 1 3
github.com/kong/deck/file/builder.go:561.41,563.5 1 1
github.com/kong/deck/file/builder.go:563.10,563.25 1 2
github.com/kong/deck/file/builder.go:563.25,565.5 1 0
github.com/kong/deck/file/builder.go:565.10,567.5 1 2
github.com/kong/deck/file/builder.go:569.3,569.46 1 3
github.com/kong/deck/file/builder.go:569.46,571.4 1 2
github.com/kong/deck/file/builder.go:572.3,572.26 1 3
github.com/kong/deck/file/builder.go:572.26,574.4 1 2
github.com/kong/deck/file/builder.go:575.3,575.59 1 3
github.com/kong/deck/file/builder.go:577.2,577.12 1 5
github.com/kong/deck/file/builder.go:580.79,581.29 1 5
github.com/kong/deck/file/builder.go:581.29,584.27 3 3
github.com/kong/deck/file/builder.go:584.27,585.41 1 3
github.com/kong/deck/file/builder.go:585.41,587.5 1 1
github.com/kong/deck/file/builder.go:587.10,587.25 1 2
github.com/kong/deck/file/builder.go:587.25,589.5 1 0
github.com/kong/deck/file/builder.go:589.10,591.5 1 2
github.com/kong/deck/file/builder.go:593.3,593.46 1 3
github.com/kong/deck/file/builder.go:593.46,595.4 1 2
github.com/kong/deck/file/builder.go:596.3,596.26 1 3
github.com/kong/deck/file/builder.go:596.26,598.4 1 2
github.com/kong/deck/file/builder.go:599.3,599.65 1 3
github.com/kong/deck/file/builder.go:601.2,601.12 1 5
github.com/kong/deck/file/builder.go:604.69,605.29 1 5
github.com/kong/deck/file/builder.go:605.29,607.27 2 3
github.com/kong/deck/file/builder.go:607.27,611.41 2 3
github.com/kong/deck/file/builder.go:611.41,613.5 1 1
github.com/kong/deck/file/builder.go:613.10,613.25 1 2
github.com/kong/deck/file/builder.go:613.25,615.5 1 0
github.com/kong/deck/file/builder.go:615.10,617.5 1 2
github.com/kong/deck/file/builder.go:619.3,619.46 1 3
github.com/kong/deck/file/builder.go:619.46,621.4 1 2
github.com/kong/deck/file/builder.go:622.3,622.61 1 3
github.com/kong/deck/file/builder.go:624.2,624.12 1 5
github.com/kong/deck/file/builder.go:627.63,629.29 2 5
github.com/kong/deck/file/builder.go:629.29,636.40 2 2
github.com/kong/deck/file/builder.go:636.40,638.4 1 0
github.com/kong/deck/file/builder.go:639.3,639.61 1 2
github.com/kong/deck/file/builder.go:643.34,644.18 1 21
github.com/kong/deck/file/builder.go:644.18,646.3 1 0
github.com/kong/deck/file/builder.go:648.2,648.49 1 21
github.com/kong/deck/file/builder.go:648.49,650.31 2 2
github.com/kong/deck/file/builder.go:650.31,652.41 2 2
github.com/kong/deck/file/builder.go:652.41,654.5 1 1
github.com/kong/deck/file/builder.go:654.10,654.25 1 1
github.com/kong/deck/file/builder.go:654.25,657.5 2 0
github.com/kong/deck/file/builder.go:657.10,659.5 1 1
github.com/kong/deck/file/builder.go:662.3,668.31 2 2
github.com/kong/deck/file/builder.go:668.31,676.40 2 2
github.com/kong/deck/file/builder.go:676.40,678.42 2 2
github.com/kong/deck/file/builder.go:678.42,680.6 1 1
github.com/kong/deck/file/builder.go:680.11,680.26 1 1
github.com/kong/deck/file/builder.go:680.26,683.6 2 0
github.com/kong/deck/file/builder.go:683.11,685.6 1 1
github.com/kong/deck/file/builder.go:687.4,687.88 1 2
github.com/kong/deck/file/builder.go:691.3,691.46 1 2
github.com/kong/deck/file/builder.go:691.46,697.39 3 0
github.com/kong/deck/file/builder.go:697.39,699.42 2 0
github.com/kong/deck/file/builder.go:699.42,701.6 1 0
github.com/kong/deck/file/builder.go:701.11,701.26 1 0
github.com/kong/deck/file/builder.go:701.26,704.6 2 0
github.com/kong/deck/file/builder.go:704.11,706.54 2 0
github.com/kong/deck/file/builder.go:706.54,708.7 1 0
github.com/kong/deck/file/builder.go:711.4,712.41 1 0
github.com/kong/deck/file/builder.go:712.41,714.19 2 0
github.com/kong/deck/file/builder.go:714.19,717.6 2 0
github.com/kong/deck/file/builder.go:718.5,721.31 2 0
github.com/kong/deck/file/builder.go:721.31,723.6 1 0
github.com/kong/deck/file/builder.go:725.4,725.32 1 0
github.com/kong/deck/file/builder.go:725.32,733.41 2 0
github.com/kong/deck/file/builder.go:733.41,735.43 2 0
github.com/kong/deck/file/builder.go:735.43,737.7 1 0
github.com/kong/deck/file/builder.go:737.12,737.27 1 0
github.com/kong/deck/file/builder.go:737.27,740.7 2 0
github.com/kong/deck/file/builder.go:740.12,742.7 1 0
github.com/kong/deck/file/builder.go:744.5,744.89 1 0
github.com/kong/deck/file/builder.go:746.4,746.80 1 0
github.com/kong/deck/file/builder.go:749.3,750.21 1 2
github.com/kong/deck/file/builder.go:754.35,755.18 1 21
github.com/kong/deck/file/builder.go:755.18,757.3 1 0
github.com/kong/deck/file/builder.go:759.2,759.45 1 21
github.com/kong/deck/file/builder.go:759.45,762.17 3 8
github.com/kong/deck/file/builder.go:762.17,765.4 2 0
github.com/kong/deck/file/builder.go:769.57,774.26 2 8
github.com/kong/deck/file/builder.go:774.26,776.3 1 8
github.com/kong/deck/file/builder.go:777.2,777.23 1 8
github.com/kong/deck/file/builder.go:777.23,778.40 1 8
github.com/kong/deck/file/builder.go:778.40,780.4 1 7
github.com/kong/deck/file/builder.go:780.9,780.24 1 1
github.com/kong/deck/file/builder.go:780.24,782.4 1 0
github.com/kong/deck/file/builder.go:782.9,784.4 1 1
github.com/kong/deck/file/builder.go:786.2,788.16 3 8
github.com/kong/deck/file/builder.go:788.16,790.3 1 1
github.com/kong/deck/file/builder.go:791.2,793.16 3 8
github.com/kong/deck/file/builder.go:793.16,795.3 1 0
github.com/kong/deck/file/builder.go:798.2,799.30 2 8
github.com/kong/deck/file/builder.go:799.30,802.3 2 0
github.com/kong/deck/file/builder.go:803.2,803.49 1 8
github.com/kong/deck/file/builder.go:803.49,805.3 1 0
github.com/kong/deck/file/builder.go:808.2,808.29 1 8
github.com/kong/deck/file/builder.go:808.29,811.43 3 12
github.com/kong/deck/file/builder.go:811.43,813.4 1 0
github.com/kong/deck/file/builder.go:815.2,815.12 1 8
github.com/kong/deck/file/builder.go:818.33,819.18 1 21
github.com/kong/deck/file/builder.go:819.18,821.3 1 0
github.com/kong/deck/file/builder.go:823.2,823.43 1 21
github.com/kong/deck/file/builder.go:823.43,825.42 2 0
github.com/kong/deck/file/builder.go:825.42,828.4 2 0
github.com/kong/deck/file/builder.go:832.2,832.23 1 21
github.com/kong/deck/file/builder.go:832.23,835.17 3 0
github.com/kong/deck/file/builder.go:835.17,838.4 2 0
github.com/kong/deck/file/builder.go:839.3,839.31 1 0
github.com/kong/deck/file/builder.go:839.31,840.51 1 0
github.com/kong/deck/file/builder.go:840.51,842.5 1 0
github.com/kong/deck/file/builder.go:844.3,844.33 1 0
github.com/kong/deck/file/builder.go:844.33,846.4 1 0
github.com/kong/deck/file/builder.go:850.37,853.2 2 21
github.com/kong/deck/file/builder.go:855.33,856.18 1 21
github.com/kong/deck/file/builder.go:856.18,858.3 1 0
github.com/kong/deck/file/builder.go:860.2,860.43 1 21
github.com/kong/deck/file/builder.go:860.43,863.24 3 0
github.com/kong/deck/file/builder.go:863.24,864.41 1 0
github.com/kong/deck/file/builder.go:864.41,866.5 1 0
github.com/kong/deck/file/builder.go:866.10,866.25 1 0
github.com/kong/deck/file/builder.go:866.25,869.5 2 0
github.com/kong/deck/file/builder.go:869.10,871.5 1 0
github.com/kong/deck/file/builder.go:873.3,874.19 2 0
github.com/kong/deck/file/builder.go:874.19,876.4 1 0
github.com/kong/deck/file/builder.go:878.3,878.58 1 0
github.com/kong/deck/file/builder.go:882.36,883.18 1 21
github.com/kong/deck/file/builder.go:883.18,885.3 1 0
github.com/kong/deck/file/builder.go:887.2,887.46 1 21
github.com/kong/deck/file/builder.go:887.46,890.24 3 0
github.com/kong/deck/file/builder.go:890.24,891.41 1 0
github.com/kong/deck/file/builder.go:891.41,893.5 1 0
github.com/kong/deck/file/builder.go:893.10,893.25 1 0
github.com/kong/deck/file/builder.go:893.25,896.5 2 0
github.com/kong/deck/file/builder.go:896.10,898.5 1 0
github.com/kong/deck/file/builder.go:900.3,900.18 1 0
github.com/kong/deck/file/builder.go:900.18,902.4 1 0
github.com/kong/deck/file/builder.go:903.3,905.44 2 0
github.com/kong/deck/file/builder.go:905.44,909.4 3 0
github.com/kong/deck/file/builder.go:913.36,914.18 1 21
github.com/kong/deck/file/builder.go:914.18,916.3 1 0
github.com/kong/deck/file/builder.go:918.2,918.46 1 21
github.com/kong/deck/file/builder.go:918.46,921.24 3 7
github.com/kong/deck/file/builder.go:921.24,922.41 1 7
github.com/kong/deck/file/builder.go:922.41,924.5 1 6
github.com/kong/deck/file/builder.go:924.10,924.25 1 1
github.com/kong/deck/file/builder.go:924.25,927.5 2 0
github.com/kong/deck/file/builder.go:927.10,929.5 1 1
github.com/kong/deck/file/builder.go:931.3,933.17 3 7
github.com/kong/deck/file/builder.go:933.17,935.4 1 1
github.com/kong/deck/file/builder.go:937.3,941.31 3 7
github.com/kong/deck/file/builder.go:941.31,944.4 2 0
github.com/kong/deck/file/builder.go:945.3,945.50 1 7
github.com/kong/deck/file/builder.go:945.50,948.4 2 0
github.com/kong/deck/file/builder.go:952.67,953.28 1 9
github.com/kong/deck/file/builder.go:953.28,955.24 2 3
github.com/kong/deck/file/builder.go:955.24,957.41 2 3
github.com/kong/deck/file/builder.go:957.41,959.5 1 1
github.com/kong/deck/file/builder.go:959.10,959.25 1 2
github.com/kong/deck/file/builder.go:959.25,961.5 1 0
github.com/kong/deck/file/builder.go:961.10,963.5 1 2
github.com/kong/deck/file/builder.go:965.3,967.54 3 3
github.com/kong/deck/file/builder.go:969.2,969.12 1 9
github.com/kong/deck/file/builder.go:972.34,973.18 1 21
github.com/kong/deck/file/builder.go:973.18,975.3 1 0
github.com/kong/deck/file/builder.go:977.2,978.44 2 21
github.com/kong/deck/file/builder.go:978.44,980.55 2 0
github.com/kong/deck/file/builder.go:980.55,982.41 2 0
github.com/kong/deck/file/builder.go:982.41,987.5 2 0
github.com/kong/deck/file/builder.go:987.10,987.25 1 0
github.com/kong/deck/file/builder.go:987.25,990.5 2 0
github.com/kong/deck/file/builder.go:991.4,991.55 1 0
github.com/kong/deck/file/builder.go:993.3,993.53 1 0
github.com/kong/deck/file/builder.go:993.53,995.41 2 0
github.com/kong/deck/file/builder.go:995.41,1000.5 2 0
github.com/kong/deck/file/builder.go:1000.10,1000.25 1 0
github.com/kong/deck/file/builder.go:1000.25,1003.5 2 0
github.com/kong/deck/file/builder.go:1004.4,1004.52 1 0
github.com/kong/deck/file/builder.go:1006.3,1006.49 1 0
github.com/kong/deck/file/builder.go:1006.49,1008.41 2 0
github.com/kong/deck/file/builder.go:1008.41,1013.5 2 0
github.com/kong/deck/file/builder.go:1013.10,1013.25 1 0
github.com/kong/deck/file/builder.go:1013.25,1016.5 2 0
github.com/kong/deck/file/builder.go:1017.4,1017.46 1 0
github.com/kong/deck/file/builder.go:1019.3,1019.65 1 0
github.com/kong/deck/file/builder.go:1019.65,1021.41 2 0
github.com/kong/deck/file/builder.go:1021.41,1025.5 2 0
github.com/kong/deck/file/builder.go:1025.10,1025.25 1 0
github.com/kong/deck/file/builder.go:1025.25,1028.5 2 0
github.com/kong/deck/file/builder.go:1029.4,1029.71 1 0
github.com/kong/deck/file/builder.go:1032.3,1032.45 1 0
github.com/kong/deck/file/builder.go:1032.45,1035.4 2 0
github.com/kong/deck/file/builder.go:1036.3,1036.31 1 0
github.com/kong/deck/file/builder.go:1038.2,1038.49 1 21
github.com/kong/deck/file/builder.go:1038.49,1041.3 2 0
github.com/kong/deck/file/builder.go:1044.56,1045.89 1 0
github.com/kong/deck/file/builder.go:1045.89,1048.52 2 0
github.com/kong/deck/file/builder.go:1048.52,1050.77 1 0
github.com/kong/deck/file/builder.go:1050.77,1052.5 1 0
github.com/kong/deck/file/builder.go:1054.3,1055.75 2 0
github.com/kong/deck/file/builder.go:1055.75,1056.102 1 0
github.com/kong/deck/file/builder.go:1056.102,1058.5 1 0
github.com/kong/deck/file/builder.go:1060.3,1060.56 1 0
github.com/kong/deck/file/builder.go:1060.56,1062.4 1 0
github.com/kong/deck/file/builder.go:1064.2,1064.12 1 0
github.com/kong/deck/file/builder.go:1072.68,1073.36 1 21
github.com/kong/deck/file/builder.go:1073.36,1074.36 1 7
github.com/kong/deck/file/builder.go:1074.36,1075.50 1 6
github.com/kong/deck/file/builder.go:1075.50,1078.5 1 2
github.com/kong/deck/file/builder.go:1079.4,1079.32 1 4
github.com/kong/deck/file/builder.go:1082.2,1082.29 1 15
github.com/kong/deck/file/builder.go:1085.52,1090.26 2 15
github.com/kong/deck/file/builder.go:1090.26,1092.3 1 15
github.com/kong/deck/file/builder.go:1093.2,1093.23 1 15
github.com/kong/deck/file/builder.go:1093.23,1094.40 1 13
github.com/kong/deck/file/builder.go:1094.40,1096.4 1 11
github.com/kong/deck/file/builder.go:1096.9,1096.24 1 2
github.com/kong/deck/file/builder.go:1096.24,1098.4 1 0
github.com/kong/deck/file/builder.go:1098.9,1100.4 1 2
github.com/kong/deck/file/builder.go:1103.2,1105.16 3 15
github.com/kong/deck/file/builder.go:1105.16,1107.3 1 0
github.com/kong/deck/file/builder.go:1108.2,1110.18 3 15
github.com/kong/deck/file/builder.go:1110.18,1112.3 1 2
github.com/kong/deck/file/builder.go:1114.2,1116.16 3 15
github.com/kong/deck/file/builder.go:1116.16,1118.3 1 0
github.com/kong/deck/file/builder.go:1121.2,1122.30 2 15
github.com/kong/deck/file/builder.go:1122.30,1125.3 2 0
github.com/kong/deck/file/builder.go:1126.2,1126.49 1 15
github.com/kong/deck/file/builder.go:1126.49,1128.3 1 0
github.com/kong/deck/file/builder.go:1129.2,1129.83 1 15
github.com/kong/deck/file/builder.go:1129.83,1131.17 2 0
github.com/kong/deck/file/builder.go:1131.17,1133.4 1 0
github.com/kong/deck/file/builder.go:1134.3,1135.23 2 0
